_created	_etag	_id	_updated	aor	aqi	bids_meta.AccelNumReferenceLines	bids_meta.AccelerationFactorPE	bids_meta.AcquisitionMatrix	bids_meta.CogAtlasID	bids_meta.CogPOID	bids_meta.CoilCombinationMethod	bids_meta.ContrastBolusIngredient	bids_meta.ConversionSoftware	bids_meta.ConversionSoftwareVersion	bids_meta.DelayTime	bids_meta.DeviceSerialNumber	bids_meta.EchoTime	bids_meta.EchoTrainLength	bids_meta.EffectiveEchoSpacing	bids_meta.FlipAngle	bids_meta.GradientSetType	bids_meta.HardcopyDeviceSoftwareVersion	bids_meta.ImagingFrequency	bids_meta.InPlanePhaseEncodingDirection	bids_meta.InstitutionAddress	bids_meta.InstitutionName	bids_meta.Instructions	bids_meta.InversionTime	bids_meta.MRAcquisitionType	bids_meta.MRTransmitCoilSequence	bids_meta.MagneticFieldStrength	bids_meta.Manufacturer	bids_meta.ManufacturersModelName	bids_meta.MatrixCoilMode	bids_meta.MultibandAccelerationFactor	bids_meta.NumberOfAverages	bids_meta.NumberOfPhaseEncodingSteps	bids_meta.NumberOfVolumesDiscardedByScanner	bids_meta.NumberOfVolumesDiscardedByUser	bids_meta.NumberShots	bids_meta.ParallelAcquisitionTechnique	bids_meta.ParallelReductionFactorInPlane	bids_meta.PartialFourier	bids_meta.PartialFourierDirection	bids_meta.PatientPosition	bids_meta.PercentPhaseFieldOfView	bids_meta.PercentSampling	bids_meta.PhaseEncodingDirection	bids_meta.PixelBandwidth	bids_meta.ProtocolName	bids_meta.PulseSequenceDetails	bids_meta.PulseSequenceType	bids_meta.ReceiveCoilName	bids_meta.RepetitionTime	bids_meta.ScanOptions	bids_meta.ScanningSequence	bids_meta.SequenceName	bids_meta.SequenceVariant	bids_meta.SliceEncodingDirection	bids_meta.SoftwareVersions	bids_meta.TaskDescription	bids_meta.TaskName	bids_meta.TotalReadoutTime	bids_meta.TotalScanTimeSec	bids_meta.TransmitCoilName	bids_meta.VariableFlipAngleFlag	bids_meta.acq_id	bids_meta.modality	bids_meta.run_id	bids_meta.session_id	bids_meta.subject_id	bids_meta.task_id	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	provenance.email	provenance.md5sum	provenance.mriqc_pred	provenance.settings.fd_thres	provenance.settings.hmc_fsl	provenance.settings.testing	provenance.software	provenance.version	rating.comment	rating.md5sum	rating.name	rating.rating	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
Mon, 23 Aug 2021 17:51:39 GMT	6a35d1f86df5e884ecd8470f575b96501fec8222	6123e02b1f143ec0cf5d403f	Mon, 23 Aug 2021 17:51:39 GMT	0.0019630999999999997	0.006626140800000001								dcm2niix	v1.0.20210317		166037	0.035	104	0.000540008	64			123		Street StreetNo,City,District,US,ZIP	ASRC			2D		3.0	Siemens	Prisma		3.0								True		HFS		100	j-	2290	fMRI_MB3TR1400TE35_FA64	%CustomerSeq%\cmrr_mbep2d_bold		Head_32	1.4	FS\EXT	EP	epfid2d1_104	SK\SS		syngo MR E11		testMB3TR14	0.0556208					bold	1		0b8efa5a3bf104413a725c6ff0459a6be12b1fd33314cbb138745baf39504ae5	testMB3TR14	0	47.65307451474748	1.1354962257575754	1.007437148484848	0.5966775891704151	209.4755401611328	0.14937659161061598	27.0	27.0	2.759446666666667	2.560605	2.92554	2.792195	0.0133884	0.0004557005304377526	0.07835811376571655		9c9255b2cadf868f48bf613e73725d03		0.2	False		mriqc	0.15.1					100.0	104.0	104.0	51.0	2.2652602928754075	1.399999976158142	2.0	2.0	2.0	26.24587138295102	62.78821563720703	464.9410400390625	290.3800048828125	319423.0	226.08999633789062	1427.627001953124	546.690673828125	2.072925478947832	1484.2625732421875	4803.498046875	4393.6298828125	156576.0	2377.7074584960938	8690.934814453125	1939.5633544921875	34.343963623046875
Thu, 19 Aug 2021 19:00:40 GMT	475ddc33fc909e589bf9929a5f07d505d2b3aa0f	611eaa581329e57f6e1f4fdf	Thu, 19 Aug 2021 19:00:40 GMT	0.001404309210526316	0.005791429901315789				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN5	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	5		7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451	surprise	1	38.744817802904294	1.0354186166996697	1.0035810001650176	0.5025980964481935	764.1109619140625	0.11274571285441948	16.0	5.2631578947368425	3.223686666666667	3.023155	3.294725	3.35318	0.00707093	-0.011614380404353142	0.05502378195524216		70d18c446f5a75291451f4eda2125049		0.2		False	mriqc	0.16.0					304.0	104.0	104.0	72.0	2.281973076892663	1.5199999809265137	2.0	2.0	2.0	45.870332138587784	57.623978912638535	407.6783447265625	201.25657653808594	528884.0	157.4638214111328	1418.5557617187478	668.2936401367188	2.432342863294826	1948.1002230656777	6125.66455078125	5573.94091796875	152061.0	3212.782958984375	10975.9638671875	2442.589111328125	36.41304917866364
Thu, 19 Aug 2021 19:00:38 GMT	6ce62ab7774397e9779ba79afccfa4bf95882098	611eaa561f143ec0cf5d3dc5	Thu, 19 Aug 2021 19:00:38 GMT	0.0015170234113712371	0.006666466488294315				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN4	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	4		7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451	surprise	1	37.521377576275164	1.0262574062751673	1.007611716778523	0.5024524411884287	770.3823852539062	0.09869876477834484	4.0	1.3377926421404682	3.1997766666666667	2.967855	3.289655	3.34182	0.00422446	-0.013494323007762432	0.05050181970000267		cff9122e37d276f65dcee2f686dec314		0.2		False	mriqc	0.16.0					299.0	104.0	104.0	72.0	2.3026792957921614	1.5199999809265137	2.0	2.0	2.0	52.97023293357613	54.76701285322804	388.9111022949219	197.73243713378906	526795.0	154.97659301757812	1315.8612182617167	632.0845336914062	2.5063974418755244	1893.342395034543	6031.6474609375	5506.07666015625	153129.0	3183.616015625	10779.3212890625	2391.153076171875	34.71778793632984
Thu, 19 Aug 2021 19:00:16 GMT	f9fef69f420cc2e6afb2ba257ea03ebb0ca14f20	611eaa401329e57f6e1f4fde	Thu, 19 Aug 2021 19:00:16 GMT	0.0003729310344827586	0.00631823748275862				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN2	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	2		7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451	surprise	1	37.45941261093428	1.0233520956055362	0.9981808267474049	0.5019289632820099	777.0139770507812	0.10697465200682978	15.0	5.172413793103448	3.2048550000000002	2.991385	3.287915	3.335265	0.00395782	-0.012123260647058487	0.05258970335125923		8abd1744c62d3c8b60402f70aa962cc6		0.2		False	mriqc	0.16.0					290.0	104.0	104.0	72.0	2.2986632061257977	1.5199999809265137	2.0	2.0	2.0	46.991543948547395	55.98101558228788	398.1770935058594	198.33103942871094	528440.0	155.27586364746094	1361.5645996093742	653.7677612304688	2.456802793511984	1918.1061232520874	6085.322265625	5541.396484375	152364.0	3210.7702392578126	10876.073486328125	2410.696044921875	35.22085957112722
Thu, 19 Aug 2021 18:59:56 GMT	d8a596634d1947a4ecdb2cc41cca1fa59fe46041	611eaa2c1f143ec0cf5d3dc4	Thu, 19 Aug 2021 18:59:56 GMT	0.000567153024911032	0.005317538398576513				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN3	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	3		7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451	surprise	0	37.031221689357096	1.0335179352142851	1.0047158014642856	0.5012126379748159	783.8447265625	0.09817576144403667	4.0	1.4234875444839858	3.1921866666666667	2.989065	3.28351	3.303985	0.00440761	-0.01260879635810852	0.045295704156160355		58e4c83ff1c66d2a3d2f1fc4310d88fd		0.2		False	mriqc	0.16.0					281.0	104.0	104.0	72.0	2.3060814838323282	1.5199999809265137	2.0	2.0	2.0	45.764685992984845	58.702596006678746	406.609130859375	201.36654663085938	530008.0	156.65480041503906	1409.2383972167943	665.4417724609375	2.2400063082515436	1980.6139503311767	6192.85205078125	5648.017578125	151354.0	3254.4206665039064	11045.810546875	2449.17578125	38.02190228551626
Thu, 19 Aug 2021 18:59:22 GMT	2ae6fb272f0028e9a812f91b17e19e5d11bc2e99	611eaa0a1329e57f6e1f4fdd	Thu, 19 Aug 2021 18:59:22 GMT	0.0005758555133079847	0.007266548517110267				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN1	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	1		7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451	surprise	0	37.30182390015268	1.0095686054198472	0.9882509938549615	0.5016337370792158	788.0341796875	0.10233654481997775	12.0	4.562737642585551	3.1783083333333333	2.972715	3.260185	3.302025	0.00585638	-0.011727855540812016	0.04697092995047569		44b5f31095ab44118573870df4b3ba20		0.2		False	mriqc	0.16.0					263.0	104.0	104.0	72.0	2.3188318194173343	1.5199999809265137	2.0	2.0	2.0	46.7966942652367	54.529338614525344	392.1087341308594	196.0152130126953	528520.0	153.71482849121094	1327.3521301269525	645.5324096679688	2.542636747324397	1890.0528713622339	6043.142578125	5510.7451171875	152337.0	3208.844091796875	10754.374609374994	2376.510009765625	33.65119721367955
Wed, 18 Aug 2021 17:30:32 GMT	8852409da8d2f83dceef04bcb4fc479a08d91d0c	611d43b81329e57f6e1f4f86	Wed, 18 Aug 2021 17:30:32 GMT	0.000423562091503268	0.005130854379084966				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN2	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	2		e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683	surprise	1	41.081686301344256	1.0741216366885251	1.0001515033770496	0.590983266189117	292.39459228515625	0.08843510153141194	3.0	0.9803921568627451	3.8440666666666665	3.60712	3.75452	4.17056	0.00579444	-0.0017083525890484452	0.08485471457242966		f11308415f97c6fed68e035efd56d8ad		0.2		False	mriqc	0.16.0					306.0	104.0	104.0	72.0	1.8044342970594998	1.5199999809265137	2.0	2.0	2.0	18.716958041495246	221.9736449971743	885.9885864257812	361.7996826171875	447405.0	191.30606384277343	3561.2415527343733	1344.0328369140625	1.0821488725333612	3278.309321251262	7278.6181640625	6434.49267578125	217729.0	3041.95625	14108.889453124995	3565.92529296875	36.711891174316406
Wed, 18 Aug 2021 17:30:00 GMT	85f5c13b3108627c8db76ca97ec2e4ce27615da5	611d43981f143ec0cf5d3d6b	Wed, 18 Aug 2021 17:30:00 GMT	0.0004944067796610169	0.004437843254237289				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN3	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	3		e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683	surprise	1	41.684424342040806	1.090751479319728	1.006172556530612	0.5923125998690373	289.6971740722656	0.09148302099192049	6.0	2.0338983050847457	3.808753333333333	3.570875	3.73924	4.116145	0.00507598	-0.000452087027952075	0.08547579497098923		e58eccfa5583c8d4419256d2ea2b751a		0.2		False	mriqc	0.16.0					295.0	104.0	104.0	72.0	1.8108795432082194	1.5199999809265137	2.0	2.0	2.0	18.165927645488434	221.98846287518214	895.1292114257812	362.310302734375	447515.0	191.6998352050781	3618.5450195312496	1353.213134765625	1.0779814071033407	3273.276943652658	7247.01513671875	6414.4462890625	217678.0	3033.3248901367188	14031.847900390625	3542.16357421875	37.89289855957031
Wed, 18 Aug 2021 17:29:59 GMT	474ead03e613cc0acbe053abe6ce65cbaa8cbcc8	611d43971329e57f6e1f4f85	Wed, 18 Aug 2021 17:29:59 GMT	0.0017842857142857142	0.008009956864111498				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN5	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	5		e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683	surprise	0	46.26939865566431	1.0867789403846158	1.0146154117132868	0.5937132316150647	282.53955078125	0.18144063939124955	81.0	28.222996515679444	3.8222916666666666	3.585085	3.759795	4.121995	0.0121131	0.0003119850589428097	0.08634644001722336		d032376eedbb380d736164ff51d24377		0.2		False	mriqc	0.16.0					287.0	104.0	104.0	72.0	1.8133474782994174	1.5199999809265137	2.0	2.0	2.0	17.557174950635414	234.09089121425538	900.4296875	365.3722839355469	447193.0	186.1108154296875	3606.097021484371	1348.2059326171875	1.0648112521490694	3259.88248684216	7206.58935546875	6383.796875	217779.0	3006.7095214843757	13938.863769531245	3520.440673828125	31.45083236694336
Wed, 18 Aug 2021 17:29:37 GMT	183644a38f2fd1c477c07e97ac89104b4dc7f931	611d43811f143ec0cf5d3d6a	Wed, 18 Aug 2021 17:29:37 GMT	0.00041712280701754385	0.0048218829824561394				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN1	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	1		e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683	surprise	0	39.46040103799293	1.0430769046830985	0.993319246760563	0.5904902571930999	298.31573486328125	0.08458804564085089	7.0	2.456140350877193	3.8385083333333334	3.60146	3.742395	4.17167	0.00546651	-0.0018799534300342202	0.08500824868679047		4559992bbcaf3d3789a14c743cd3923d		0.2		False	mriqc	0.16.0					285.0	104.0	104.0	72.0	1.8021315416878871	1.5199999809265137	2.0	2.0	2.0	18.81546564450162	218.0851170899164	874.5806274414062	357.254638671875	447295.0	189.43781890869138	3518.123364257812	1329.775634765625	1.117642475148851	3249.835105889699	7252.25927734375	6402.02978515625	218055.0	3044.1801513671876	14059.089843749998	3552.46826171875	36.191612243652344
Wed, 18 Aug 2021 17:28:42 GMT	d72f190d8635c5342b78148ce570f8af25d11a45	611d434a1f143ec0cf5d3d69	Wed, 18 Aug 2021 17:28:42 GMT	0.004488862745098039	0.012335574509803921				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN4	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	4		e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683	surprise	1	51.09764726870081	1.050307614724409	0.9942563139370081	0.5943368857516663	277.2091979980469	0.2806490313042902	80.0	31.372549019607842	3.878996666666667	3.60623	3.83794	4.19282	0.0234295	0.00041486811824142933	0.08713411539793015		d7cf7e0fd66e2b28252f2036d2643945		0.2		False	mriqc	0.16.0					255.0	104.0	104.0	72.0	1.8119271316236127	1.5199999809265137	2.0	2.0	2.0	17.080799632899755	242.81099750607564	896.7588500976562	369.9167175292969	446089.0	183.5642120361328	3568.140478515624	1328.44287109375	1.0589964904451934	3249.8162837912223	7187.37744140625	6365.55517578125	219263.0	3005.3402099609375	13933.60634765625	3513.1328125	26.402141571044922
Wed, 18 Aug 2021 17:27:17 GMT	4d69f411e445ce1de436bea41f5680572f3cc17e	611d42f51329e57f6e1f4f83	Wed, 18 Aug 2021 17:27:17 GMT	0.0004813782051282052	0.006228472692307693				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN1	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	1		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	surprise	2	37.14324718138264	1.0136354119935698	0.9931684194855307	0.5550899516035158	451.6601867675781	0.10555877334269109	2.0	0.6410256410256411	3.327175	2.94787	3.506245	3.52741	0.00215389	-0.01258554682135582	0.05440822243690491		a1695157ea0c08978f026c1d0fc84034		0.2		False	mriqc	0.16.0					312.0	104.0	104.0	72.0	2.0801600331040677	1.5199999809265137	2.0	2.0	2.0	20.978214113829637	128.60151276793056	679.7083129882812	269.4263000488281	499807.0	171.59295654296875	2934.3955566406244	1076.607666015625	0.6879896718798295	2558.5273000092952	6386.0771484375	5862.1943359375	173086.0	2816.8870239257812	11776.396728515625	2818.1376953125	35.702125056646764
Wed, 18 Aug 2021 17:26:34 GMT	9c10ed9206111d619eede4faf2d9eb3dd1122c58	611d42ca1f143ec0cf5d3d68	Wed, 18 Aug 2021 17:26:34 GMT	0.0007758631921824105	0.0062808179153094465				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN5	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	5		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	surprise	1	40.99537829513072	1.048928028006536	1.0020956614052279	0.5640242763736489	408.8367614746094	0.10979482910769899	13.0	4.234527687296417	3.297285	2.908215	3.485595	3.498045	0.0036192	-0.008543592877686024	0.06308329105377197		4c5f820ffbbadc14661f1f6a97bef921		0.2		False	mriqc	0.16.0					307.0	104.0	104.0	72.0	2.09768798025276	1.5199999809265137	2.0	2.0	2.0	16.79700197625269	141.12727996373744	744.6054077148438	281.69378662109375	499644.0	174.4495086669922	3304.453369140624	1186.48779296875	0.6111690140280679	2524.9439708014907	6325.96826171875	5822.1103515625	173314.0	2767.2937255859374	11646.565869140624	2775.481201171875	35.65019199741073
Wed, 18 Aug 2021 17:26:21 GMT	4104e2c4f9d314a200dbacc959e14e04f74aa1af	611d42bd1329e57f6e1f4f82	Wed, 18 Aug 2021 17:26:21 GMT	0.0011321140939597315	0.00927777234899329				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN2	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	2		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	surprise	1	40.33802291922564	1.0325528520875422	1.0058191638720535	0.5594060134817779	432.9495544433594	0.11963812434998143	24.0	8.053691275167786	3.30237	2.932915	3.49035	3.483845	0.0131604	-0.008369127288460732	0.05806765705347061		a10cc1b2660d9134f4dc3f76e43e54ff		0.2		False	mriqc	0.16.0					298.0	104.0	104.0	72.0	2.1293109193724473	1.5199999809265137	2.0	2.0	2.0	20.08696286555525	127.96149355156486	677.213134765625	268.2416076660156	499105.0	171.22483825683594	2920.930175781249	1076.890380859375	0.6003218702719049	2427.984826204055	6200.0625	5709.65087890625	173479.0	2780.497607421875	11353.677636718749	2681.447021484375	31.718879332882352
Wed, 18 Aug 2021 17:25:43 GMT	448e41dd7f4559555876a5f4dbb0b49ce03d7d30	611d42971f143ec0cf5d3d67	Wed, 18 Aug 2021 17:25:43 GMT	0.0013133684210526314	0.008520024140350878				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN4	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	4		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	surprise	0	42.27457724816903	1.0683130442605642	1.0160042040492963	0.5637374525745266	403.8451843261719	0.12685372405053932	35.0	12.280701754385966	3.2826500000000003	2.89831	3.463525	3.486115	0.0182034	-0.010831019841134548	0.06289325654506683		8987413416f5236f987633f3d336b4cd		0.2		False	mriqc	0.16.0					285.0	104.0	104.0	72.0	2.1006925086999155	1.5199999809265137	2.0	2.0	2.0	16.801724711435877	140.5558980632126	734.3604736328125	282.0035095214844	499835.0	176.26316833496094	3248.2745361328116	1162.912841796875	0.6281032961145119	2513.8584787253303	6307.63037109375	5804.80712890625	173227.0	2773.2208007812505	11594.63662109374	2763.274658203125	33.67359088989906
Wed, 18 Aug 2021 17:24:35 GMT	b665d45dba664a87cab5ea9047a7ff6b03d4a5d1	611d42531f143ec0cf5d3d66	Wed, 18 Aug 2021 17:24:35 GMT	0.001320511811023622	0.007513766338582677				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		166036	0.028	51	0.000334996	75			123		Street_StreetNo_Falmer_Brighton_District_GB_BN1_9RR	CISC			2D		3.0	Siemens	Prisma		3.0							2.0	True		HFS			j-	1715	TASK_RUN3	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.52	FS	EP	epfid2d1_104	SK_SS		syngo_MR_E11		surprise	0.0345046					bold	3		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	surprise	1	42.79679080509881	1.072400992727273	1.017336503201581	0.5612032713118024	425.4955749511719	0.13432749547025688	39.0	15.354330708661417	3.2847566666666665	2.944175	3.4484	3.461695	0.00904147	-0.007925115525722504	0.060820676386356354		d645d2661582fa2fba6412250a74b331		0.2		False	mriqc	0.16.0					254.0	104.0	104.0	72.0	2.136412428222345	1.5199999809265137	2.0	2.0	2.0	17.942942151350906	133.0489574600151	709.7374267578125	273.6102294921875	500653.0	172.58267211914062	3118.966162109369	1132.7032470703125	0.6120739649635718	2462.4853707491875	6273.98876953125	5776.53125	171800.0	2840.5260131835935	11470.299072265625	2703.838623046875	34.07178479060531
Tue, 17 Aug 2021 22:34:13 GMT	2aa50db2ee7ca576bfe6264e8b142e7da359aacb	611c39651329e57f6e1f4eb3	Tue, 17 Aug 2021 22:34:13 GMT	0.0003553951219512195	0.007496626868292683								dcm2niix	v1.0.20200331		167063	0.03	88	0.000529996	65			123		Marietta_St._831_Atlanta_Southeast_US_30318	GSU_GT_Center_for_Advanced_Brain_Imaging			2D		3.0	Siemens	Prisma_fit		3.0								True		HFS		100	j-	2365	tfmri	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.2	FS_EXT	EP	epfid2d1_88	SK_SS		syngo_MR_E11		vid	0.0461096				MB	bold	1		befa78354100e4854b8bd57b3ee8f99c9d106058c12d4c1fc70250ad26494a06	vid	0	28.27599138023436	1.1071247090332028	0.9660327674121091	0.5439242939177218	609.6930541992188	0.27205900979350744	666.0	64.97560975609755	3.301625333333334	3.060688	3.3389040000000003	3.5052840000000005	0.0214845	-0.02339913509786129	0.08436750620603561		3e5573012b3741b9f254aa3255b9c92d		0.2		False	mriqc	0.16.1					1025.0	88.0	88.0	48.0	2.224067861812516	1.2000000476837158	2.5	2.5	2.5	17.726070357463165	89.06026546525221	559.4301147460938	231.14048767089844	228242.0	156.15414428710938	2362.1958618164026	849.1937255859375	1.1608633284646475	2540.087796880064	6488.86328125	5964.67822265625	76855.0	3145.1740234375	11494.516699218751	2681.8603515625	45.729809197597206
