bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-244_T1w	0.365437227	3.491489654	0.569443145	26640.42383	2.876415494	3.000944259	2.968661333	2.659640889	0.173055748	0.426350023	0.40059423	1.168373585	0.089503467	0.000883082	0.059394451	17.66439973	8.098003441	10.85280308	176	240	161	1.071570317	8.581177364	11.71315614	25.48672074	28.54814641	74.92906342	70.98476147	109.4770746	1.000005245	1.0546875	1.0546875	4453.204839	5.984158993	4.229846954	4.056972504	1644707	0	12.09302855	16.38486862	23.60684496	107.0693665	322.5882568	260.7650146	5662	140.8810997	579.1107666	243.3269958	-0.021322086	78.34613037	685.5841064	684.418457	23178	556.1101349	821.1893158	79.7563858	0.575327217	36.9745636	999.7322998	999.9875488	197553	934.9679077	1063.110864	39.23553085	0.221332684	0.498764485	0.541753531	0.516176617
sub-245_T1w	0.36213801	3.637085739	0.53077744	31524.50977	2.938958974	3.02756018	3.054336	2.734980741	0.188425447	0.420418695	0.391155858	0.805756688	0.070034873	0.000210459	0.025579582	19.35679149	9.514516872	12.70477301	176	240	161	2.899716121	10.27918545	12.98351348	25.77163888	44.90503731	85.23935465	83.33979747	119.8750005	0.99999994	1.0546875	1.0546875	17.23128669	5.465106964	4.381905556	3.746802807	1850268	0	11.31247544	4.483729839	0.24872924	152.3351135	359.3759766	374.5950317	7901	164.341217	551.5518799	129.1751709	0.066254335	68.25327301	709.7770386	711.0614014	22823	594.0968201	823.0104065	69.17336273	0.664194681	36.378685	999.4857178	999.9898071	163984	935.0555786	1061.658856	38.80183029	0.234121442	0.515230954	0.569994211	0.459604114
sub-247_T1w	0.355340971	3.701675307	0.595737278	20137.80469	2.862390617	2.95484	2.999921778	2.632410074	0.178575146	0.429413107	0.392011747	0.938469768	0.084349671	0.000446419	0.024242155	17.1273312	8.038530395	10.83552595	176	240	161	2.340856349	9.574143305	11.9910611	24.05818364	29.66861442	66.01227979	63.7717771	95.63443709	1	1.0546875	1.0546875	10401.93619	6.85043335	4.941337585	4.654417038	1509636	0	13.92018366	8.749443054	1.337892885	153.0535583	328.960144	310.2298584	5620	153.2598007	544.0229462	132.516571	0.037702473	71.08908081	688.1220093	690.2573853	16742	565.3472534	805.1831085	72.09384155	0.616757791	38.9756813	999.1063843	1000.001465	197053	929.3619141	1065.36687	41.56585312	0.225528702	0.504236817	0.556876242	0.503453483
sub-248_T1w	0.358329812	3.615333465	0.518930128	28052.08203	2.864080741	2.9729	2.957274074	2.662068148	0.189610177	0.427129792	0.383260031	0.902365625	0.105194068	0.000680885	0.025142251	20.2559134	9.916349389	13.74047574	176	240	161	2.313104387	9.364788246	12.25586619	25.08970594	37.37997398	80.39475948	77.81417519	115.6677921	1	1.0546875	1.0546875	46.45932079	5.663881779	3.958357573	3.820230007	1833426	0	11.50853777	4.251010418	3.602875081	153.4211884	337.6318665	323.1628723	6617	146.9622131	561.9856079	139.6990356	0.13390345	71.28697968	692.9205933	695.0406494	16443	566.2982239	814.1731323	74.21625519	0.52698725	37.98484802	999.7128296	999.9882813	142396	934.2024384	1064.021454	39.85637665	0.227130949	0.514047861	0.568737805	0.51803994
sub-249_T1w	0.355471092	3.621884612	0.602841444	17245.31836	2.967470942	3.076156234	3.097069037	2.729187556	0.179931121	0.431194534	0.388874345	0.916557372	0.0846688	0.000503875	0.031993917	16.38845189	7.684872735	10.47876077	176	240	161	2.166640421	9.472846205	11.62206227	23.22670018	25.83853022	60.23031495	57.69362215	87.01202128	0.999997973	1.0546875	1.0546875	6.703797686	7.529257774	5.571010113	5.14398098	1571450	0	15.36117601	5.370265007	15.0387597	125.8784866	327.2351685	296.9533691	8513	158.877536	548.1535645	137.0490112	0.164655937	69.01647186	693.4587402	692.2063599	22305	573.8949585	818.7203735	73.07105255	0.595291965	40.39503098	999.4387817	999.9993286	203859	928.0458252	1068.666638	43.05376434	0.226964295	0.503122032	0.551760018	0.477572387
sub-251_T1w	0.404254082	3.193021817	0.580506668	13949.79102	2.837552198	2.93856	2.958762667	2.615333926	0.176920259	0.440769598	0.382310143	1.260261059	0.126875544	0.000242507	0.011590726	18.89085943	8.510006105	11.78503953	176	240	161	1.910555282	9.635252859	10.51040596	19.98540975	20.21988234	53.72990309	49.75225007	75.30696476	1	1.0546875	1.0546875	153.0666756	8.699594498	7.345063686	5.894019127	1794202	0	23.31427174	8.101694107	-0.338104086	139.3793488	311.4179688	268.5010071	5360	135.8876617	559.2602783	140.5224762	0.252204668	68.74961853	716.2944336	713.4825439	14945	596.8632813	845.4739014	74.04669952	0.608828326	47.07850266	999.9661865	1000.005615	170340	917.4289948	1081.331256	50.03663635	0.213830143	0.496491045	0.541594982	0.414674819
sub-252_T1w	0.355590186	3.583629928	0.53607768	19238.97461	2.927730801	3.048460551	2.931181037	2.803550815	0.188186826	0.439020073	0.372793101	0.792901754	0.067503339	0.003936714	0.011793618	18.19452011	8.766005522	12.68171686	176	240	161	3.830914562	9.904740168	12.39171365	23.43948623	38.81412222	65.09905843	65.92165801	93.85179336	1.000003099	1.0546875	1.0546875	2349.263702	6.980439663	6.435916424	4.722377777	2124929	0	18.70281029	24.17131233	15.9998858	76.20819092	410.1416321	413.5621948	3895	230.8036316	554.2425293	107.9400482	0.026358496	68.65129852	692.4404907	693.6266479	21382	573.4614349	806.8094025	70.02812958	0.467438036	40.28684998	999.0075684	999.9853516	159526	927.0724487	1067.26535	42.66229248	0.194121435	0.508184791	0.556821227	0.451855239
sub-253_T1w	0.450068856	2.928845044	0.594205914	19002.11914	2.853965985	2.912821806	2.997532444	2.651543704	0.197066925	0.414455666	0.38847741	1.238011718	0.116618758	5.86E-05	0.020395567	17.04877693	8.557863106	11.15979864	176	240	161	2.121611852	10.38303492	10.6401557	19.41582033	25.57299133	63.00436993	57.85110156	84.97594341	0.999995947	1.0546875	1.0546875	9.714214464	7.709786415	6.442000866	5.278241634	1791154	0	16.00315485	6.488731384	6.686949078	138.752655	326.9388733	300.9484863	8140	142.7658531	574.7680481	141.840271	0.275611981	67.80498505	741.9086914	741.4490356	13277	624.3938354	861.9395142	71.40697479	0.606358284	48.56761932	1002.581421	1000.015259	172812	923.0681305	1091.466406	51.50502777	0.21882762	0.493691415	0.555128217	0.437504553
sub-254_T1w	0.397061082	3.23515774	0.540021906	5809.532227	2.8798178	2.990993549	2.964423111	2.684036741	0.184222376	0.437929659	0.377847965	0.779691279	0.066346705	0	0.010536231	19.4636863	9.143618546	12.8630848	176	240	161	2.672220377	9.238083954	11.53133069	22.68368774	36.87154307	66.90508138	65.93431004	94.02630569	0.99999547	1.0546875	1.0546875	13.20312388	6.967625618	7.992589474	4.820156574	1875215	0	23.45818272	8.565517426	7.113237471	156.0977783	372.908905	392.1429443	7849	150.8206055	583.0546021	146.7386322	0.116593875	73.16846466	713.7503052	711.5610962	24167	589.1113892	846.5759705	77.02315521	0.701854152	41.36165237	1000.524719	1000.005676	152261	929.2102051	1072.767456	44.08464813	0.222762182	0.518316329	0.557270825	0.424835505
sub-258_T1w	0.385186819	3.432158377	0.53655727	16566.25391	2.551728157	2.629477806	2.656919704	2.368786963	0.137223114	0.481329784	0.381447102	1.628084064	0.179879165	0.009014063	0.006894862	26.69850501	8.866643856	12.39310633	176	240	161	1.665116578	11.97867702	11.19791058	19.94993815	38.05500107	55.67740798	56.9458561	77.10515924	1.000000834	1.0546875	1.0546875	2624.460345	8.496903419	7.356922626	5.740958691	1644092	0	17.53675022	20.24647141	37.73676907	124.4830933	499.9698486	493.5608521	4726	224.5340614	696.4851379	296.3808289	0.185801463	58.37121964	722.2879639	722.1176758	23665	623.5329224	822.1478027	60.28231812	0.311285577	48.6763916	1001.646484	1000.028564	148649	922.5509644	1086.105957	50.12673187	0.203661665	0.533854723	0.554547071	0.420620115
sub-259_T1w	0.441464721	3.012896938	0.625463646	6204.516113	2.724183274	2.790567006	2.87776237	2.504220444	0.177784635	0.435494778	0.386720587	0.957283437	0.126341301	0	0.010498474	16.44110568	7.37898109	9.793352763	176	240	161	2.252567817	10.47744029	10.57285588	18.98855953	29.07145385	68.45303437	63.55718328	93.14706163	1.000001073	1.0546875	1.0546875	17.50932044	7.033532143	7.135079384	4.848659515	1740393	0	19.25846443	7.045809269	7.013848354	123.2352905	339.7449646	312.1105957	9194	166.9433891	584.3422546	138.5501556	0.240553037	67.30479431	735.9280396	734.9105225	16240	620.1320892	854.5164795	70.14002228	0.924877783	49.7339592	1002.595642	1000.025146	200587	921.7474426	1091.849939	52.66448212	0.221704185	0.500774741	0.546104789	0.438575972
sub-261_T1w	0.455346995	2.883100702	0.565823237	13666.11133	2.854827886	2.878619362	3.053824	2.632040296	0.199693011	0.440833018	0.359473972	1.168562174	0.143632865	0.003493201	0.003426749	16.8765565	8.199135724	11.93346476	176	240	161	2.383811432	10.75105974	9.846023506	16.40319935	23.15720217	51.47390113	48.37424106	70.49161989	1.000003695	1.0546875	1.0546875	2267.102465	9.294176102	9.029265404	6.317886353	1904418	0	25.1342515	20.66299248	4.009214086	137.463623	352.4727173	328.5226135	8521	170.5105286	595.598999	137.8059235	0.243994732	64.88267517	731.7814331	730.2410889	16178	621.8565216	847.135144	67.92060852	0.7690767	57.96871567	1003.362854	1000.038391	156317	909.8776611	1108.021606	60.96586227	0.221294269	0.511491477	0.548336923	0.381050276
sub-262_T1w	0.406643601	3.202421045	0.608433693	5179.675781	3.11567515	3.18831019	3.234484148	2.924231111	0.217487819	0.399119259	0.383392922	0.892288744	0.10162763	0.002403991	0.017945419	12.9317548	7.238905315	9.681815827	176	240	161	3.157198673	9.037141077	10.97131962	20.7196191	35.23461454	62.20243705	61.87180258	88.17835614	0.99999994	1.0546875	1.0546875	10.55598817	7.429739952	6.389778137	5.062959194	1789415	0	15.30393229	6.303098202	-0.371538351	134.6881409	380.491333	399.5870667	12443	166.2076462	561.7710083	126.5587158	0.313317178	74.45841217	707.5019531	705.4224854	22010	582.1977539	839.8259125	78.0563736	0.649620416	45.33329773	1001.174622	1000.008972	229613	924.707251	1081.902905	48.26376343	0.208408207	0.483725041	0.557522714	0.451868863
sub-263_T1w	0.386894597	3.386382002	0.575839131	14599.15332	2.874334612	3.025231983	2.996830815	2.600941037	0.169053004	0.455140372	0.375806625	0.765211642	0.084028816	0.00019736	0.039370528	18.87666123	8.064589869	11.65014495	176	240	161	1.562883242	9.898071829	11.02576675	21.61634519	21.21229772	53.67472605	50.22423103	75.78566931	0.999999344	1.0546875	1.0546875	8307.437236	8.644685745	7.327941895	5.89010191	1743102	0	17.72529144	12.77142715	17.1765417	143.1928558	329.934967	279.9014893	4967	141.5087616	589.1225891	179.0749969	0.091619595	69.64366913	708.6168823	708.2512207	15915	591.9194214	831.0520203	71.55221558	0.686317753	43.23644257	1000.507813	1000.010559	175793	925.8101074	1076.662183	46.26164627	0.211312011	0.509405196	0.537743866	0.443012012
sub-264_T1w	0.368451857	3.431667005	0.613410522	19214.73633	2.864686716	2.9542	2.96262163	2.677238519	0.196563955	0.405304243	0.398131802	0.792246103	0.061625189	5.37E-05	0.032606717	14.84297566	7.67998313	10.05183716	176	240	161	2.107058703	8.963146691	11.73185327	24.12535441	26.88540281	64.14655359	61.02402871	92.04012972	1	1.0546875	1.0546875	8.602058307	7.117893696	6.16601038	4.904232025	1792883	0	18.62625408	5.948870182	0.693281576	148.5671387	320.5130005	292.1032104	6254	143.6436974	559.9466949	138.6197052	0.335276236	72.9121933	697.5967407	696.9363403	13277	570.2607422	829.9583496	77.75283813	0.698143532	38.74963379	999.8856812	999.993103	217582	931.992511	1067.00022	41.44978714	0.208222553	0.479821801	0.551856935	0.451511162
sub-265_T1w	0.377430205	3.449242719	0.580292384	21813.09961	2.879223145	2.998008399	3.009109333	2.630551704	0.179214592	0.434448023	0.386337386	1.09764874	0.094596863	0.000976732	0.023100482	18.45880417	8.542657117	11.64360058	175	240	161	3.673268172	10.81054361	11.86815113	21.12064161	45.61201288	68.88732762	70.27721676	96.33230978	0.999997199	1.0546875	1.0546875	4964.208231	6.800839901	5.415689468	4.601285458	1679884	0	13.90353341	14.3284359	0.994453251	112.2022858	447.3420105	473.4891968	3965	203.4209656	615.228064	128.8850861	0.202417391	62.59913254	716.8966675	715.1055908	14852	610.3188507	830.8084625	66.14667511	0.463510242	44.93106461	1000.13385	1000.00647	170246	922.4139862	1077.185516	47.34721375	0.20323427	0.507873237	0.555573225	0.507241509
sub-266_T1w	0.360097266	3.584351076	0.597763588	23122.1875	2.800343569	2.895978262	2.937988741	2.567063704	0.178141044	0.447507944	0.374351012	1.27910471	0.11466608	6.64E-05	0.023963406	16.68244032	7.481743218	10.67341979	176	240	161	2.179894623	9.971929391	11.67676347	22.87846639	33.81232365	71.23447638	68.82571769	101.430353	1.000004053	1.0546875	1.0546875	8.33060423	6.459043035	5.397075653	4.387739658	1602795	0	13.35676289	5.291341305	17.81275941	155.406941	350.2950134	333.3584595	8950	155.9337379	568.7418213	152.9155731	0.278055262	66.55376383	703.1786499	702.3065186	16815	588.7674988	821.6658386	70.42625427	0.748785306	40.64849344	999.2600098	1000.010132	186191	926.5161743	1068.713928	43.70954895	0.178220898	0.457230985	0.497659892	0.499604294
sub-268_T1w	0.37282771	3.395690235	0.528451559	11204.53809	2.848444238	2.918395825	2.975004444	2.651932444	0.168881562	0.447010112	0.384108326	0.889376402	0.082603526	0.000115073	0.024577565	19.98833876	8.631781817	12.17874912	176	240	161	1.530409644	9.413273038	11.29960376	22.9551286	24.54813196	48.59913717	47.58203509	69.59883613	1.000001431	1.0546875	1.0546875	2457.759932	9.412977219	7.472025871	6.400126457	1933890	0	19.20118141	22.25207138	50.51554909	143.4016418	374.9133301	352.7067261	5781	167.9620209	579.2886353	230.4456329	0.134600608	71.64012146	698.1668701	698.270752	18166	575.7360077	821.2555084	74.17733765	0.687871478	40.85055923	1000.684082	999.9937134	169185	931.0042114	1072.958374	43.56284714	0.217772961	0.516511858	0.551866829	0.416372595
sub-270_T1w	0.337839229	3.787591362	0.553319582	13747.26465	2.919743252	3.012228868	3.041659259	2.70534163	0.180832391	0.442875852	0.376291757	0.901025832	0.061973619	1.64E-05	0.038675917	17.86601647	8.316582689	12.00439439	176	240	161	1.996385658	9.490427076	12.13740749	24.92540973	21.6373497	55.35460741	52.55552893	80.67462969	1.000003695	1.0546875	1.0546875	5.179067917	8.120611191	5.540378571	5.490386009	1941423	0	16.43971596	5.473929882	11.50810364	104.0151291	301.2954102	268.201416	6056	149.4845619	534.0769348	134.3323975	0.245298503	68.44864655	685.2529907	686.1369019	18735	563.7541199	805.6542664	72.29586029	0.604706507	37.5819397	999.3865967	999.986145	173352	932.7264191	1063.759961	40.11903	0.242009699	0.524325073	0.571778774	0.530822539
sub-271_T1w	0.364082732	3.567857539	0.528321911	16418.2207	2.839271253	2.908853758	2.997940148	2.611019852	0.176488481	0.440594422	0.382917097	1.124580503	0.099559462	0.000373363	0.033360917	21.69165789	9.768936295	13.48001603	176	240	161	2.43923838	10.05643017	11.82482902	22.9788185	34.74181694	61.00122366	60.75804071	86.53108153	1.000002146	1.0546875	1.0546875	4.683360463	7.571192265	5.645587921	5.183056831	1554189	0	15.4416996	5.521909714	16.80668019	146.2260284	384.5058899	401.4995728	6015	156.759613	577.6578796	164.5867004	0.224814706	66.83518982	706.1860962	704.9707642	16187	591.4789246	825.3491394	70.09932709	0.748870523	40.58379364	1001.431763	1000.010803	140657	933.1692139	1074.874146	43.51865387	0.220684677	0.522635162	0.555909991	0.416081614
sub-272_T1w	0.390829099	3.386647311	0.562826822	18168.7793	2.948887553	3.001120733	3.131904	2.713637926	0.192332088	0.440856552	0.36681136	1.06432569	0.103231895	4.56E-05	0.007431654	17.23392305	8.314604467	12.12898695	176	240	161	1.713432591	10.47686334	11.31992054	21.76946571	26.52889093	60.40703651	56.99403348	84.046173	0.999996424	1.0546875	1.0546875	36.02559133	7.795060635	7.913593769	5.314404488	2011510	0	25.9697753	9.016740799	23.93244648	134.4067993	352.0785522	315.6507874	8951	163.1653366	602.351532	184.2110138	0.196929119	65.73274231	720.2003784	718.7457886	20474	607.9596863	837.5971313	68.60147095	0.426872185	44.1947403	1000.885132	1000.013184	165742	927.1733124	1077.14646	45.93636703	0.228295088	0.51960367	0.555751264	0.435153904
sub-273_T1w	0.347180791	3.873018248	0.527993258	18157.54102	2.672566208	2.808439956	2.750416593	2.458842074	0.16159377	0.476971762	0.361434468	1.512602448	0.223369598	7.44E-05	0.015917221	25.17773619	9.893751876	14.61778552	176	240	161	1.922236839	10.35589968	11.53118688	22.31542413	29.4588496	66.07646769	63.83352286	95.96525129	1.000003576	1.0546875	1.0546875	205.9005051	6.826810837	5.696343899	4.627531528	1352453	0	18.12464905	6.18836689	34.7377169	152.5575409	332.6824341	306.9742432	4107	153.397171	548.7070801	159.6769257	-0.064332213	66.45684814	687.7368774	688.5460205	15309	575.7091064	796.1404175	66.4861145	0.745946287	41.67411804	1000.929565	1000.000366	118678	928.9658722	1075.100568	44.81188202	0.226913199	0.534235895	0.55297327	0.487823041
sub-274_T1w	0.562272773	2.357428696	0.629674435	2045.544434	2.815832444	2.899237776	2.860904296	2.687355259	0.205135841	0.410713346	0.384150813	1.074738622	0.138028765	0.00011702	0.011541365	15.54067333	7.799987297	10.09510017	176	240	161	2.632281764	9.474077618	8.118490038	12.24911073	27.21386871	55.1467169	52.6834801	75.68985469	0.999997318	1.0546875	1.0546875	1387.593747	8.656096458	14.73335743	5.838448524	1515394	0	55.77616673	26.01355171	0.280145738	138.0391083	362.5380249	359.567688	11633	146.1622528	590.1395386	136.5933685	0.135168652	75.89006805	730.8275757	728.6350098	11455	609.1264465	864.6105103	76.90492249	1.135455129	76.72738647	1009.205322	1000.064575	179090	893.4410339	1156.00257	81.64362335	0.205010638	0.486801654	0.54410696	0.500944022
sub-275_T1w	0.361713429	3.613943497	0.597278852	20909.7793	3.012976687	3.10971406	3.175405037	2.753810963	0.181039916	0.432494345	0.386465739	1.490612388	0.147439623	8.53E-06	0.013544931	17.01854424	7.977538477	10.91378299	176	240	161	2.040061931	9.772841979	11.97056801	24.09880013	29.91903997	69.35751581	66.11894799	99.08028817	1.000005126	1.0546875	1.0546875	6.994728848	6.612181187	5.935620308	4.480987549	1426027	0	17.83659134	6.167731285	6.965988022	150.6270752	329.9954529	301.9678345	6820	146.3482918	569.8739655	148.0081024	0.105348947	69.24649811	701.0014038	700.0137329	23707	582.6303894	821.276355	71.62696075	0.571029467	39.26280594	1000.430237	1000.000671	199359	933.5352661	1068.706042	41.49576569	0.236754596	0.52092278	0.571974277	0.530468846
sub-279_T1w	0.363639377	3.603228703	0.50919261	14775.36426	2.881023708	3.016722088	2.953927111	2.672421926	0.195847581	0.446775893	0.357376526	1.063943624	0.09385255	0.000152803	0.036676678	19.82484538	9.662803593	14.41513523	176	240	161	1.732998505	10.0954542	11.9475366	24.01415709	27.56963779	58.64665752	56.43062528	83.07558054	1.000002623	1.0546875	1.0546875	5.734880209	7.88582468	6.495294094	5.366551399	1586946	0	16.19021463	6.04949522	42.97910032	131.9746094	368.9120483	331.8535461	9443	195.1704239	580.5299438	191.4808197	0.048722272	67.88208008	703.4351807	705.9251709	13780	581.5744171	817.1508148	69.92251587	0.636406679	39.04571915	999.9033813	999.9741821	137893	932.0046631	1067.936987	41.64087677	0.233073428	0.517808139	0.560298204	0.45894333
sub-282_T1w	0.407793649	3.16064772	0.571272733	14605.39258	2.894547428	3.010378875	3.012494222	2.660769185	0.193831512	0.425803656	0.380364832	1.003835678	0.124325493	0	0.006235066	16.98954919	8.395590294	11.64919798	176	240	161	2.840241274	10.11848008	10.98734885	20.0033252	35.35563595	54.23188167	54.91809264	75.16676029	1.000003695	1.0546875	1.0546875	1961.193359	8.715898514	9.71325779	5.99461937	1999575	0	29.4195631	13.48601532	28.04570365	115.6638336	440.6187744	470.3694458	11752	193.6074066	617.1706207	165.6019287	0.268359658	67.40311432	724.6255493	721.4979858	14339	610.8274353	850.221283	71.30249023	1.035571576	46.17413712	1002.003357	1000.014465	188671	924.4220276	1086.571838	49.99227905	0.209106579	0.498242974	0.546509802	0.416967667
sub-283_T1w	0.354693647	3.899485565	0.549955441	16524.68359	2.652691776	2.760763329	2.728343704	2.468968296	0.157451993	0.481523402	0.361024605	1.650146961	0.260815787	0	0.012175825	25.75431441	9.722473188	14.26315383	176	240	161	2.519261657	10.95927145	11.5122575	21.0582394	36.05406218	63.44619427	63.76525523	91.79550925	0.999995172	1.0546875	1.0546875	7.971117624	7.136951923	6.209229469	4.863605499	1534799	0	19.16001892	6.330338955	29.74713331	145.2198181	387.7425232	392.7672424	5723	180.9439011	568.1739685	155.8920746	-0.088021108	64.27040863	690.1867676	691.1727905	16424	584.4293945	790.6333771	63.06548309	0.462527825	45.27067566	999.7368774	1000.005737	118582	921.6854218	1076.995697	47.48742294	0.213687479	0.526834667	0.537935674	0.507988076
sub-285_T1w	0.361224513	3.586146975	0.572169695	16344.50879	2.729170982	2.860664945	2.83231763	2.49453037	0.181495614	0.446250748	0.372253638	1.535797834	0.253398192	0.000691956	0.003901842	23.03867009	10.30367961	14.41047233	176	240	161	2.04288841	10.88799561	11.49736391	21.56120772	30.09135632	65.79082661	63.0762043	93.34642999	0.999998271	1.0546875	1.0546875	404.6909217	7.018296242	8.222036362	4.779703617	1481084	0	19.71145983	20.85628128	49.7562149	138.7917786	345.7834473	322.3604431	7171	174.62397	545.9942932	157.7854004	0.113423534	62.63587189	703.0777588	704.7990723	11538	593.629361	808.5453247	64.7289505	0.606549469	43.99602127	1000.277588	999.9946899	124067	925.1314819	1076.361926	46.37915802	0.233790874	0.518073559	0.563149512	0.51664245
sub-286_T1w	0.456455884	2.860608746	0.593731993	11461.63672	2.591065901	2.71167	2.675427556	2.386100148	0.167667989	0.458480338	0.373851674	1.322992325	0.123843104	2.13E-05	0.017299912	21.51766893	8.906147749	12.55596881	176	240	161	1.534169659	10.41299948	9.439863074	16.37242009	21.78116498	49.0071701	45.94297554	67.04059153	1	1.0546875	1.0546875	3909.157409	9.772583961	9.851125717	6.72040987	1871071	0	26.73312569	13.55918598	32.38090228	153.5906372	369.138855	324.9067993	3222	168.6483322	617.936554	211.7473602	0.310672456	65.17310333	732.0942383	731.0335693	14220	617.1843719	852.64133	70.20146942	0.65524594	57.61453247	1004.228455	1000.035767	142508	911.8774841	1111.382635	61.08029556	0.206033975	0.509882808	0.534880221	0.464522694
sub-287_T1w	0.43843945	2.943321397	0.570578307	12094.0791	2.806151917	2.932015456	2.893615407	2.592824889	0.187485366	0.4069727	0.405541933	1.11101377	0.077588087	0.000133448	0.013378359	19.46026171	9.68041457	12.29787397	176	240	161	2.415931653	8.940375994	10.93496939	21.44860051	19.63941449	49.61427091	45.93447135	68.54972866	1.00000155	1.0546875	1.0546875	517.6441611	9.557041168	7.75650692	6.474451542	1792017	0	19.94358292	8.99258709	3.358410199	100.4840393	306.6317139	286.4971313	5257	153.5546906	535.4481567	118.575325	0.086721645	76.94392395	725.3548584	723.7662964	11367	592.5636719	865.7496826	80.95123291	0.620657161	44.16528702	1001.425903	999.9942017	174374	927.5727112	1079.607867	46.62268448	0.222777665	0.488091886	0.563425303	0.459021055
sub-294_T1w	0.361034713	3.405000516	0.52314057	10828.34668	2.825972691	2.93274	2.900129185	2.645048889	0.175888893	0.460039346	0.364071761	1.123173475	0.116238725	0.000776268	0.024952012	21.39766412	9.32799367	13.94364659	176	240	161	1.882418158	9.427039033	11.64342615	23.62082126	18.84211455	48.67720044	45.74940663	69.7289049	1	1.0546875	1.0546875	2140.441431	9.395423889	7.377263546	6.366976738	2086992	0	19.10399609	24.20707321	10.77289877	120.8559036	316.2114258	270.2180176	5537	157.4711182	553.2921631	143.5353851	0.187754556	68.92616272	700.1239014	698.0881348	16875	577.0599915	826.5622864	74.04949188	0.546222412	40.07242966	1000.00708	999.9942627	143581	930.7857056	1068.77771	42.33514023	0.221364722	0.519839585	0.560491621	0.446721734
sub-296_T1w	0.371855119	3.537710886	0.540085309	15961.59766	2.89317106	2.934427551	3.030774519	2.714311111	0.176741711	0.453862138	0.36939615	2.110766888	0.207199121	0.006940377	0.002671513	21.84268352	9.698979533	14.04888487	176	240	161	2.082102381	9.735808223	11.1349613	21.58697331	27.79014016	61.30225281	59.16290996	88.3963369	1.000000834	1.0546875	1.0546875	519.1549858	7.411298275	7.807307243	4.998844624	1908693	0	25.0150528	16.93844986	14.18718892	134.0899963	344.5552368	314.3788452	8204	165.6043587	567.8655853	150.9818573	-0.055127289	70.64069366	695.640625	693.4880981	20585	579.9415405	815.7987793	71.22893524	0.641695781	43.33462524	999.4156494	999.9927368	141992	922.3264526	1073.962262	46.32373428	0.228167698	0.518562496	0.554094136	0.509672873
sub-300_T1w	0.387024963	3.289659777	0.558277405	12796.70898	2.854495018	2.968936905	2.936282074	2.658266074	0.178498868	0.44980132	0.371699812	0.751064897	0.071346125	0.000592454	0.024437275	18.4341172	8.3410204	12.00288048	176	240	161	2.031833453	9.754813092	11.36293204	22.30214956	23.28172641	51.04275224	48.53956543	71.29421766	1.000004411	1.0546875	1.0546875	4.893604965	9.189193726	7.880241394	6.281043053	1663468	0	24.40534	7.68081522	12.37940316	176.3212128	350.4745178	326.5584106	5782	156.6534874	586.5280334	160.7071533	0.279944936	67.5218811	719.1486206	715.9451904	22242	601.0656982	847.6625977	73.39239502	0.51264788	42.41442108	1000.726685	1000	176490	928.8073029	1075.315771	44.83860016	0.227572694	0.524331987	0.566894889	0.429383094
sub-301_T1w	0.388433874	3.215875845	0.555223472	17130.25195	2.720177995	2.86853043	2.795899259	2.496104296	0.178438193	0.442682842	0.378878965	1.149458647	0.109032279	0	0.01055642	20.95800744	9.361691597	12.882565	176	240	161	1.546523625	10.89789351	10.97294756	20.47442554	31.88964088	60.29077194	58.5220997	83.38588629	0.999996364	1.0546875	1.0546875	2191.759889	7.856765747	8.371560097	5.344410896	1730125	0	26.03352242	25.11297035	34.24786161	184.053894	407.3561401	382.4385986	6082	178.977581	619.9679993	247.2688751	0.418539071	61.44211578	722.9768677	723.0410156	9913	612.5859009	834.6492432	66.34351349	0.701092996	46.14228439	1002.221252	1000.010681	146349	926.5984131	1085.498779	48.84177399	0.210942134	0.495804906	0.526836574	0.437545167
